StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q5,Q19,Q20,Q21,Q1,Q2,Q4,Q5,Q50,Q41,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q37_1,Q37_2,Q37_3,Q37_4,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q38_1,Q38_2,Q38_3,Q38_4,Q36_1,Q36_2,Q36_3,Q36_4,Q36_5,Q39_1,Q39_2,Q39_3,Q39_4,Q13,Q15,Q17,Q14,Q16,Q7,Q8,Q9,Q10,Q11,Q12,Q39,Q24,Q26,Q25,Q40,Q38,Block,SASSY,avg belief in BoM,avg belief in anthropogenic climate change,avg belief in climate scientists,avg belief in pro-environmental behaviours,populism
12/03/2024 14:15,12/03/2024 14:23,0,101.175.148.57,100,497,1,12/03/2024 14:23,R_4gFmSpgEDXm6GGW,,,,,-31.9643,115.8595,anonymous,EN,1,2,4,3,2,1,3,5,3,2,2,,,,,,,,,,2,1,6,7,6,6,5,2,3,,,,,,,,,,3,2,4,5,4,5,5,4,4,4,4,4,4,4,4,4,too long,2,3,4.666666667,3.666666667,4,4,4
8/03/2024 20:04,8/03/2024 20:13,0,101.183.3.20,100,504,1,8/03/2024 20:13,R_4hFKtZ1TrV729Lk,,,,,-33.8763,150.9121,anonymous,EN,1,2,3,3,4,2,3,2,2,2,3,,,,,,,,,,5,6,6,4,3,1,1,1,1,,,,,,,,,,5,2,2,4,3,2,4,3,3,4,2,2,3,4,5,2,,2,3,3,2.666666667,2.666666667,4,2.5
8/03/2024 19:55,8/03/2024 20:04,0,220.240.183.228,100,520,1,8/03/2024 20:04,R_4FgqFCYh88otTVm,,,,,-27.5264,153.0478,anonymous,EN,1,4,5,4,4,2,5,2,1,2,2,,,,,,,,,,6,6,2,2,1,2,1,1,3,,,,,,,,,,5,2,1,5,2,3,3,2,1,1,3,2,1,3,4,2,"very interesting actually, allowing both sides of the coin, way to go",2,6,2.666666667,2.666666667,2,2.666666667,1.5
12/03/2024 12:04,12/03/2024 12:13,0,1.145.64.196,100,522,1,12/03/2024 12:13,R_4WZ7l6yu5wkF5gw,,,,,-33.8715,151.2006,anonymous,EN,1,2,4,3,2,1,4,3,1,2,3,,,,,,,,,,6,6,2,5,3,1,1,1,1,,,,,,,,,,4,3,3,4,2,4,4,3,3,3,3,3,2,2,4,2,with climate change discussion you only ever hear one side of the debate,2,3,3.666666667,3.333333333,3,2.666666667,2.5
8/03/2024 19:50,8/03/2024 19:59,0,1.128.111.156,100,524,1,8/03/2024 19:59,R_4lRpJ2DZjclIq4z,,,,,-27.5205,153.0258,anonymous,EN,1,2,2,1,1,1,1,3,3,2,3,1,3,7,7,7,5,5,3,2,,,,,,,,,,,,,,,,,,,2,1,5,3,6,4,4,5,5,5,5,3,5,5,4,5,,1,1,4.333333333,3,4.333333333,4.666666667,5
12/03/2024 19:36,12/03/2024 19:45,0,1.145.202.235,100,527,1,12/03/2024 19:45,R_4goT8ndToZ1izn3,,,,,-37.8661,144.981,anonymous,EN,1,2,1,1,1,2,2,3,2,6,3,,,,,,,,,,3,2,6,3,6,7,2,7,4,,,,,,,,,,1,1,4,2,5,4,4,5,4,4,5,5,5,4,4,2,Interesting question . Hope the studies continue and action is taken globally ,2,1,4.333333333,2.333333333,4.666666667,4.333333333,3
8/03/2024 19:55,8/03/2024 20:03,0,159.196.218.106,100,530,1,8/03/2024 20:04,R_4q4WQIw3cvES3Nb,,,,,-38.1698,144.4226,anonymous,EN,1,3,4,4,3,1,5,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,4,2,2,4,4,3,2,4,3,2,3,3,2,,4,5,3.333333333,3.333333333,3,2.666666667,2.5
8/03/2024 19:40,8/03/2024 19:49,0,121.44.80.55,100,534,1,8/03/2024 19:49,R_4NeM1ByrsiDlwAB,,,,,-27.3818,153.0788,anonymous,EN,1,2,2,2,1,2,4,3,3,1,3,,,,,,,,,,,,,,,,,,,3,3,4,5,4,4,1,4,4,2,1,4,3,5,4,4,4,4,4,4,4,3,3,3,4,All good!,3,2,4,2.666666667,4,3,4
12/03/2024 19:26,12/03/2024 19:35,0,101.189.193.20,100,536,1,12/03/2024 19:35,R_4mf5OHDfzD0bZC3,,,,,-27.4679,153.0325,anonymous,EN,1,2,3,3,2,1,4,2,2,1,3,4,3,5,6,5,1,1,1,2,,,,,,,,,,,,,,,,,,,2,2,4,3,3,4,4,4,4,3,3,4,3,3,4,2,,1,3,4,3,3.333333333,3.333333333,3
8/03/2024 21:07,8/03/2024 21:16,0,124.182.12.52,100,537,1,8/03/2024 21:16,R_4orqV6eIfcyAosp,,,,,-37.8661,144.981,anonymous,EN,1,2,3,3,2,1,4,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,4,3,5,3,2,2,3,3,2,1,1,4,3,interesting survey though somewhat biased,4,3,3.333333333,3,2.666666667,2,2.5
8/03/2024 20:23,8/03/2024 20:32,0,119.12.220.139,100,541,1,8/03/2024 20:32,R_4R4nha4vHjM8T0H,,,,,-33.494,143.2104,anonymous,EN,1,3,4,3,3,2,3,4,2,6,3,,,,,,,,,,4,4,4,3,4,4,3,2,3,,,,,,,,,,4,3,3,4,2,2,2,3,2,2,3,3,1,1,2,2,,2,5,2.333333333,3.333333333,2.666666667,1.333333333,2
12/03/2024 19:55,12/03/2024 20:04,0,1.146.241.104,100,543,1,12/03/2024 20:04,R_4K3JNLDRnJSs8NC,,,,,-31.9643,115.8595,anonymous,EN,1,2,2,1,1,1,3,3,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,2,5,4,4,5,4,4,4,5,3,3,4,3,"I like the survey, it is dressing the most important topics. ",4,1,4.333333333,3,4.333333333,3.333333333,3.5
12/03/2024 15:14,12/03/2024 15:24,0,115.70.171.97,100,544,1,12/03/2024 15:24,R_4qVOfPJubfL61LR,,,,,-27.4679,153.0325,anonymous,EN,1,4,5,4,4,1,3,2,3,2,5,,,,,,,,,,,,,,,,,,,4,4,5,5,5,6,4,4,5,4,2,2,3,6,3,4,2,3,3,2,3,1,3,4,3,"CO2 emissions play a part in the global warming, as does solar activity. To ignore one over the other is very unscientific as the very nature of science is to question and hypothesise. ",3,6,3,2.333333333,2.666666667,2.666666667,3
7/03/2024 17:52,7/03/2024 18:01,0,1.145.67.38,100,553,1,7/03/2024 18:02,R_4V7mMY2Ma8hU8Kn,,,,,-33.8322,151.0164,anonymous,EN,1,4,1,4,4,1,5,3,3,6,3,,,,,,,,,,1,1,7,7,7,4,7,7,4,,,,,,,,,,5,5,1,5,4,1,1,1,1,1,2,1,1,1,1,3,Good survey,2,6,1,3.666666667,1.333333333,1,2
8/03/2024 21:39,8/03/2024 21:48,0,1.140.126.83,100,558,1,8/03/2024 21:48,R_4CQBBaXZIxOU0nL,,,,,-33.7266,150.8074,anonymous,EN,1,4,5,4,4,1,3,3,1,2,5,,,,,,,,,,,,,,,,,,,1,1,7,7,7,7,7,7,7,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,No thanks,3,6,1,3.666666667,1,1,1
12/03/2024 20:13,12/03/2024 20:22,0,1.157.105.249,100,558,1,12/03/2024 20:22,R_4OVw38UAu2aU9S4,,,,,-35.1662,149.0988,anonymous,EN,1,3,5,4,3,1,3,5,3,2,1,,,,,,,,,,3,3,5,5,5,5,4,4,4,,,,,,,,,,4,3,2,4,3,4,4,3,3,4,3,2,3,3,3,2,Itâ€™s ok ,2,5,3.666666667,3,3,3,2.5
8/03/2024 19:52,8/03/2024 20:02,0,125.168.91.244,100,567,1,8/03/2024 20:02,R_4M411VZY0sM8dsg,,,,,-27.2994,153.0654,anonymous,EN,1,2,3,4,2,2,2,4,2,1,3,,,,,,,,,,,,,,,,,,,4,3,4,5,4,4,4,4,3,3,1,3,5,5,4,4,3,4,3,4,3,4,4,5,4,Nil,3,3,3.666666667,3,3.333333333,4.333333333,4
8/03/2024 20:17,8/03/2024 20:26,0,122.151.64.157,100,567,1,8/03/2024 20:26,R_4kBZ0tRoqmW99Eu,,,,,-37.8159,144.9669,anonymous,EN,1,2,3,3,2,2,2,4,2,1,3,4,5,5,4,3,5,5,6,5,,,,,,,,,,,,,,,,,,,4,2,3,3,5,5,5,1,5,5,5,1,5,5,5,1,,1,3,3.666666667,2.666666667,3.666666667,5,3
12/03/2024 19:57,12/03/2024 20:07,0,122.199.27.174,100,567,1,12/03/2024 20:07,R_4ts8RW5DG3HF0zs,,,,,-27.6107,152.8755,anonymous,EN,1,2,2,2,1,2,2,5,2,2,3,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,2,4,4,4,3,,3,2,4,3.666666667,3.333333333,4,3.5
12/03/2024 11:58,12/03/2024 12:07,0,220.253.87.16,100,568,1,12/03/2024 12:07,R_4LdNTA21nZHvjru,,,,,-34.9426,138.6135,anonymous,EN,1,4,5,5,5,2,4,2,2,2,3,,,,,,,,,,4,4,4,4,4,4,4,4,4,,,,,,,,,,5,4,1,4,1,4,4,3,3,3,3,3,1,1,3,2,"Nothing comes to ,mind at the ,mp,emt",2,5,3.666666667,3,3,1.666666667,2.5
8/03/2024 20:01,8/03/2024 20:10,0,1.152.17.42,100,572,1,8/03/2024 20:11,R_4JVgpSdi3Gw2lgb,,,,,-37.8159,144.9669,anonymous,EN,1,2,2,2,1,3,1,1,1,4,1,,,,,,,,,,5,7,7,7,6,7,5,1,1,,,,,,,,,,4,2,5,5,6,5,5,4,4,4,5,5,5,5,4,5,,2,2,4.666666667,4,4.666666667,4.666666667,4.5
8/03/2024 19:52,8/03/2024 20:02,0,119.18.2.45,100,574,1,8/03/2024 20:02,R_4JWVLCeqqkHjdUC,,,,,-33.9117,151.1022,anonymous,EN,1,2,4,3,5,2,2,4,3,1,4,,,,,,,,,,,,,,,,,,,3,3,5,5,5,2,1,4,1,4,3,3,4,5,2,3,3,3,4,3,3,1,3,3,3,It was fine,3,3,2.666666667,3.333333333,3.333333333,2.333333333,3
7/03/2024 17:42,7/03/2024 17:52,0,49.2.250.43,100,580,1,7/03/2024 17:52,R_4LXw3oOOoDrfuTp,,,,,-27.2661,153.0254,anonymous,EN,1,2,3,3,2,1,4,1,1,1,3,,,,,,,,,,3,3,6,6,6,6,1,1,1,,,,,,,,,,3,2,3,3,6,3,4,4,4,5,5,4,4,4,3,4,Global warming is definitely in need of attention ,2,3,3.666666667,2.666666667,4.666666667,3.666666667,4
12/03/2024 19:30,12/03/2024 19:40,0,121.200.5.142,100,580,1,12/03/2024 19:40,R_4uqRoMtBDNdRFK2,,,,,-37.8199,145.0285,anonymous,EN,1,2,3,2,1,1,2,3,3,1,4,,,,,,,,,,2,1,3,5,4,4,5,4,4,,,,,,,,,,3,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,Really educational concerning global warming ,2,2,3,2.333333333,3,3,3
8/03/2024 20:29,8/03/2024 20:39,0,103.76.158.225,100,599,1,8/03/2024 20:39,R_4CfSxZlDkkoHvBK,,,,,-27.4679,153.0325,anonymous,EN,1,2,4,3,2,2,4,4,4,4,3,1,1,7,7,7,6,7,1,1,,,,,,,,,,,,,,,,,,,4,2,3,3,5,4,4,4,4,5,5,5,3,3,4,3,nil,1,3,4,2.666666667,5,3.333333333,3.5
11/03/2024 15:46,11/03/2024 15:56,0,110.143.115.183,100,605,1,11/03/2024 15:56,R_4DgZdFxdzU9ZFcd,,,,,-31.9643,115.8595,anonymous,EN,1,2,2,2,1,1,2,4,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,4,4,2,3,4,4,4,4,5,4,5,4,4,good survey,4,2,3,3.333333333,4.333333333,4.333333333,4
11/03/2024 16:15,11/03/2024 16:26,0,120.21.202.157,100,608,1,11/03/2024 16:26,R_4WNJb6jhKj6Pi47,,,,,-37.834,144.9832,anonymous,EN,1,2,2,3,1,1,1,1,3,6,3,,,,,,,,,,2,2,6,6,1,3,2,5,1,,,,,,,,,,3,4,5,2,4,2,2,5,5,5,5,1,4,3,3,1,Global warming is extremely overlooked and people should get serious about it,2,2,3,3.666666667,3.666666667,3.333333333,3
12/03/2024 19:50,12/03/2024 20:00,0,149.167.184.199,100,613,1,12/03/2024 20:00,R_4s5yT7ovlOm8kF3,,,,,-32.0301,115.973,anonymous,EN,1,2,2,1,1,2,1,2,2,4,3,,,,,,,,,,,,,,,,,,,2,2,6,6,6,5,5,5,5,1,1,5,4,4,2,3,4,4,4,3,4,4,5,5,3,good to see people pay more attention to climate change,3,1,3,3.333333333,3.666666667,4.666666667,3.5
12/03/2024 19:59,12/03/2024 20:09,0,116.240.41.255,100,615,1,12/03/2024 20:09,R_4Nfzl45QyLFgjqc,,,,,-34.0664,150.816,anonymous,EN,1,3,2,3,2,2,3,1,1,1,3,5,4,1,6,1,1,2,2,4,,,,,,,,,,,,,,,,,,,1,4,4,5,3,5,3,3,3,3,4,2,3,3,4,2,Interesting to read.,1,3,3.666666667,4.333333333,3,3.333333333,2.5
12/03/2024 20:03,12/03/2024 20:13,0,101.174.35.242,100,617,1,12/03/2024 20:13,R_4W8jAlRRg55whxf,,,,,-34.9281,138.5999,anonymous,EN,1,2,4,3,2,1,5,2,2,5,3,4,4,3,4,4,2,1,4,1,,,,,,,,,,,,,,,,,,,4,3,2,3,4,3,2,4,4,4,3,3,3,3,3,2,Do you remember the Ice age???? who blamed climate change then,1,3,3,2.666666667,3.333333333,3,3
7/03/2024 17:46,7/03/2024 17:57,0,122.106.61.38,100,626,1,7/03/2024 17:57,R_4rDZBBNWBWX5hjr,,,,,-33.7252,151.0801,anonymous,EN,1,2,3,2,1,1,4,4,3,1,3,3,2,6,6,5,4,5,4,3,,,,,,,,,,,,,,,,,,,2,2,4,2,6,5,5,5,5,4,5,5,5,4,4,4,,1,2,5,2.666666667,4.666666667,4.333333333,4.5
12/03/2024 12:08,12/03/2024 12:19,0,110.148.209.194,100,628,1,12/03/2024 12:19,R_4Xnh4Ao7KAyv1wh,,,,,-37.757,144.8934,anonymous,EN,1,2,1,1,1,2,1,2,3,1,1,,,,,,,,,,,,,,,,,,,2,5,4,6,3,3,3,2,4,4,1,5,3,5,4,4,5,5,4,5,5,5,5,5,5,,3,1,4.333333333,3,4.666666667,5,5
8/03/2024 20:24,8/03/2024 20:34,0,159.196.168.97,100,632,1,8/03/2024 20:34,R_40Z3ZOQHdptYtHM,,,,,-33.8417,151.1776,anonymous,EN,1,2,3,1,1,2,1,4,1,4,1,,,,,,,,,,,,,,,,,,,2,2,6,2,5,3,4,4,4,1,1,5,4,3,5,4,5,5,5,5,5,5,5,5,5,,3,2,4.666666667,3.333333333,5,5,5
12/03/2024 19:48,12/03/2024 19:59,0,1.145.149.109,100,659,1,12/03/2024 19:59,R_4Oepmg5cS7aMYNF,,,,,-37.8159,144.9669,anonymous,EN,1,2,2,2,1,2,2,4,2,2,2,,,,,,,,,,,,,,,,,,,7,7,7,7,1,3,2,2,2,1,1,5,5,7,4,4,3,5,5,5,1,5,5,5,1,,3,2,3.666666667,3.666666667,3.666666667,5,3
11/03/2024 15:47,11/03/2024 15:58,0,61.68.252.96,100,663,1,11/03/2024 15:58,R_4PZjCKBSNfbQnUB,,,,,-37.8159,144.9669,anonymous,EN,1,2,4,3,2,2,5,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,5,3,4,5,4,4,5,3,4,3,5,3,3,Selection of topic is vert relevant,4,3,4.333333333,3.666666667,4,3.666666667,3.5
13/03/2024 13:36,13/03/2024 13:48,0,49.180.119.243,100,679,1,13/03/2024 13:48,R_45rMd9QyXHK0Ajn,,,,,-33.8444,151.1542,anonymous,EN,1,3,3,4,2,1,4,2,1,1,2,,,,,,,,,,3,3,5,6,5,2,2,1,1,,,,,,,,,,3,2,4,3,6,4,4,4,4,4,4,4,3,4,4,4,Good and to the point,2,3,4,3,4,3.666666667,4
8/03/2024 19:51,8/03/2024 20:02,0,1.147.124.201,100,683,1,8/03/2024 20:02,R_4f7ssd0qoS8G5oJ,,,,,-34.8966,138.573,anonymous,EN,1,2,2,2,1,2,4,3,2,2,3,4,3,4,6,4,5,5,4,2,,,,,,,,,,,,,,,,,,,4,2,3,4,7,4,4,4,4,4,4,4,4,3,4,2,,1,2,4,3,4,3.666666667,3
8/03/2024 20:05,8/03/2024 20:17,0,220.240.238.110,100,695,1,8/03/2024 20:17,R_4CWefqJBD1FBP3B,,,,,-33.8417,151.1776,anonymous,EN,1,2,3,2,1,1,4,5,2,2,3,,,,,,,,,,1,1,7,7,7,6,1,1,1,,,,,,,,,,2,2,4,2,6,4,5,5,4,5,5,4,5,5,4,3,Most interesting survey and gret questions. Thnks.,2,2,4.666666667,2.666666667,4.666666667,4.666666667,3.5
8/03/2024 19:43,8/03/2024 19:54,0,120.18.181.245,100,698,1,8/03/2024 19:54,R_4ASyCElGH60nEBr,,,,,-33.9281,151.0736,anonymous,EN,1,2,2,2,1,2,2,2,4,2,2,,,,,,,,,,,,,,,,,,,5,6,6,6,7,6,5,3,6,2,1,4,4,6,4,4,3,4,4,4,4,5,4,4,4,Interesting and informative ,3,2,3.666666667,3,4,4.333333333,4
8/03/2024 21:01,8/03/2024 21:13,0,124.148.59.207,100,712,1,8/03/2024 21:13,R_490afaZTH3X0K97,,,,,-34.8294,138.6894,anonymous,EN,1,3,4,4,2,1,4,2,1,6,3,,,,,,,,,,4,4,4,4,4,2,2,2,2,,,,,,,,,,4,3,3,4,4,4,4,4,2,3,3,3,2,2,4,2,"Who do you trust - countries like China, Russia, India increasing coal fuel stations by huge amounts - 1 volcano puts more than all their outcomes into the atmosphere in a week. Scientists agree with whoever wants them to fund them and disagree with each other. The survey was OK. ",2,3,4,3.333333333,3,2.666666667,2
11/03/2024 15:55,11/03/2024 16:07,0,120.147.86.172,100,744,1,11/03/2024 16:07,R_4cZAJwAx453t8Ot,,,,,-27.4679,153.0325,anonymous,EN,1,2,4,3,2,1,2,4,1,1,3,2,2,4,4,4,4,1,2,1,,,,,,,,,,,,,,,,,,,3,1,3,4,6,1,4,3,3,4,4,4,3,4,4,2,,1,3,2.666666667,2.666666667,4,3.666666667,2.5
12/03/2024 12:13,12/03/2024 12:25,0,1.145.180.108,100,744,1,12/03/2024 12:25,R_4ffylJiWA17hV5n,,,,,-37.8661,144.981,anonymous,EN,1,2,2,2,2,2,1,4,2,4,3,,,,,,,,,,,,,,,,,,,3,3,3,3,3,5,5,5,5,4,2,4,4,2,4,4,2,5,5,5,4,3,3,3,2,no comments ,3,2,3.333333333,3.333333333,4.666666667,3,3.5
8/03/2024 20:17,8/03/2024 20:29,0,103.12.191.57,100,754,1,8/03/2024 20:29,R_4ysZaiktxKTM0zn,,,,,-37.8159,144.9669,anonymous,EN,1,2,3,2,2,1,5,2,1,1,3,,,,,,,,,,,,,,,,,,,2,1,6,6,6,6,4,4,5,2,2,4,5,6,3,3,3,4,5,5,5,4,5,4,4,none can think of,2,3,3,3.666666667,5,4.333333333,4
12/03/2024 20:23,12/03/2024 20:36,0,1.146.94.139,100,772,1,12/03/2024 20:36,R_4UYpVGv4NkDxCGd,,,,,-27.4679,153.0325,anonymous,EN,1,3,4,3,3,1,4,3,2,1,3,4,4,4,5,4,1,1,1,1,,,,,,,,,,,,,,,,,,,5,1,2,5,4,4,4,3,4,4,4,3,3,3,2,2,"It's undeniable that there are problems with global warming and that the polar caps are melting. However, science tells us that at one time there were no polar caps, so as to rising sea levels, this shouldn't be a probem, we've already been there and done that.",1,5,3.666666667,2.666666667,3.666666667,2.666666667,3
13/03/2024 12:35,13/03/2024 12:48,0,110.146.137.220,100,773,1,13/03/2024 12:48,R_4Etn1GiHgFzyuJY,,,,,-31.9643,115.8595,anonymous,EN,1,2,2,2,1,1,3,3,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,4,4,4,4,3,4,5,5,2,4,5,4,2,Very interesting ,4,2,3.666666667,2.666666667,4,4.333333333,3
15/03/2024 18:33,15/03/2024 18:46,0,120.17.40.30,100,801,1,15/03/2024 18:46,R_45LQqj6gmNBGmbj,,,,,-33.8418,150.998,anonymous,EN,1,2,3,3,2,1,3,4,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,5,3,4,5,4,4,3,3,2,2,4,4,It was well constructed ,4,3,4,3.333333333,3.333333333,2.666666667,4
8/03/2024 21:14,8/03/2024 21:28,0,180.150.36.111,100,822,1,8/03/2024 21:28,R_4zNIzvYVPzY4ENJ,,,,,-37.8159,144.9669,anonymous,EN,1,2,3,3,3,1,3,2,1,1,3,3,3,5,6,6,4,5,6,4,,,,,,,,,,,,,,,,,,,3,2,4,3,5,4,4,4,4,4,4,3,3,3,4,3,"I think if any new tools that are used to measure temperature or anything else where there is a difference in data compared to the older tool used, it should be mentioned to the public.",1,3,4,3,3.666666667,3.333333333,3.5
12/03/2024 20:28,12/03/2024 20:42,0,101.190.160.212,100,839,1,12/03/2024 20:42,R_4Oj3LnMXwPn43sN,,,,,-33.8715,151.2006,anonymous,EN,1,2,3,3,1,1,4,2,2,2,2,,,,,,,,,,3,3,3,5,5,4,5,4,4,,,,,,,,,,2,2,4,4,5,3,4,4,4,5,4,4,4,4,3,3,"We live in a wastefully environment. We need battery cars as well as fuel, the country is to big to relay on batteries alone ",2,2,3.666666667,3.333333333,4.333333333,3.666666667,3.5
8/03/2024 21:02,8/03/2024 21:16,0,1.141.40.173,100,845,1,8/03/2024 21:16,R_4PWKugE1AzC7mRb,,,,,-27.6759,153.092,anonymous,EN,1,4,5,4,4,2,3,5,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,1,3,4,4,4,2,2,2,2,1,1,1,2,,4,6,4,2.333333333,2,1,2
12/03/2024 19:57,12/03/2024 20:11,0,49.193.126.77,100,859,1,12/03/2024 20:11,R_4xXcez6TbeFasxu,,,,,-27.571,153.1208,anonymous,EN,1,3,5,4,4,2,5,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,5,1,4,4,1,1,1,1,5,3,1,1,1,,4,6,3,3.666666667,2.333333333,1.666666667,1
12/03/2024 13:07,12/03/2024 13:21,0,1.145.95.150,100,863,1,12/03/2024 13:21,R_4KfMvdAtAFUmQ4i,,,,,-33.8639,151.0866,anonymous,EN,1,2,2,2,2,2,2,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,5,4,4,4,4,3,4,4,3,4,4,3,,4,2,4,3,3.666666667,3.666666667,3.5
8/03/2024 19:42,8/03/2024 19:57,0,120.154.74.133,100,894,1,8/03/2024 19:57,R_474jR2X8O6PBFfB,,,,,-32.9084,151.7781,anonymous,EN,1,3,3,4,2,2,4,1,1,1,3,,,,,,,,,,,,,,,,,,,1,1,1,1,1,7,7,7,7,3,3,3,3,6,3,4,2,4,4,4,3,3,3,3,3,none,3,3,3,3,3.666666667,3,3.5
8/03/2024 19:52,8/03/2024 20:06,0,202.7.251.52,100,894,1,8/03/2024 20:06,R_4QyrqokSZq4DK7R,,,,,-37.8159,144.9669,anonymous,EN,1,4,5,4,4,2,4,3,1,2,1,1,1,7,6,6,4,1,1,1,,,,,,,,,,,,,,,,,,,5,5,1,5,5,4,4,3,2,2,3,2,1,1,3,4,In my opinion the world goes through various changes throughout the years. Countries such as India and China are probably culpable for environmental emissions and this should be dealt with firmly. Australia emits virtual no environmental emissions in comparison.,1,6,3.666666667,3.666666667,2.333333333,1.666666667,3
12/03/2024 19:33,12/03/2024 19:48,0,110.174.19.213,100,918,1,12/03/2024 19:48,R_4Kp4QczFeyjNrGX,,,,,-33.7064,150.9596,anonymous,EN,1,2,3,2,1,2,2,4,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,2,6,3,3,4,3,4,3,4,4,4,4,4,nothing,4,2,3.333333333,2.333333333,3.666666667,4,3.5
18/03/2024 15:47,18/03/2024 16:02,0,1.157.180.136,100,933,1,18/03/2024 16:02,R_4azWPPh3dK2a7Mr,,,,,-33.8715,151.2006,anonymous,EN,1,3,5,4,3,2,3,2,1,1,3,,,,,,,,,,,,,,,,,,,4,4,4,7,4,1,1,1,1,4,1,2,5,5,5,3,3,3,4,4,2,5,1,3,5,,3,5,3.666666667,2.666666667,3.333333333,3,4
8/03/2024 20:22,8/03/2024 20:38,0,203.30.2.96,100,957,1,8/03/2024 20:38,R_4BAwwple4ZHWk81,,,,,-34.863,138.5868,anonymous,EN,1,2,4,4,3,1,5,2,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,4,3,4,3,4,4,4,4,4,3,4,3,3,Good questions. Enjoyed!,4,3,3.666666667,2.666666667,4,3.333333333,3.5
12/03/2024 20:01,12/03/2024 20:17,0,115.69.5.68,100,970,1,12/03/2024 20:17,R_42EbwefsSJs47X3,,,,,-37.8159,144.9669,anonymous,EN,1,2,2,2,2,1,2,4,3,1,3,,,,,,,,,,2,4,2,6,6,1,2,3,1,,,,,,,,,,2,2,4,2,4,4,2,2,2,4,4,2,2,2,2,3,No,2,2,2.666666667,2.666666667,3.333333333,2,2.5
7/03/2024 17:45,7/03/2024 18:01,0,111.220.217.224,100,983,1,7/03/2024 18:01,R_4CE538i47JUhIfA,,,,,-37.828,144.9548,anonymous,EN,1,4,5,4,4,1,3,5,2,2,4,,,,,,,,,,,,,,,,,,,4,4,3,3,4,3,2,2,3,4,3,4,2,3,2,4,4,2,4,5,4,2,3,1,4,thanks,3,6,3.333333333,3,4.333333333,2,3
12/03/2024 12:10,12/03/2024 12:26,0,180.181.140.228,100,1004,1,12/03/2024 12:26,R_4k3PNPdPkdFuo6J,,,,,-26.1874,152.663,anonymous,EN,1,4,5,4,4,2,3,2,2,6,3,,,,,,,,,,,,,,,,,,,6,6,2,2,2,1,1,1,1,5,5,1,4,1,1,1,2,1,2,1,1,1,1,3,1,,3,6,1.333333333,3.333333333,1.333333333,1.666666667,1
12/03/2024 12:12,12/03/2024 12:28,0,59.100.198.122,100,1008,1,12/03/2024 12:28,R_4qapwKIXXKz42DW,,,,,-37.8411,144.9799,anonymous,EN,1,3,4,4,2,2,3,4,3,2,3,,,,,,,,,,,,,,,,,,,4,4,4,5,5,4,2,4,1,3,3,4,3,5,4,4,3,3,3,4,3,2,3,4,3,,3,3,3.666666667,3.333333333,3.333333333,3,3
8/03/2024 21:05,8/03/2024 21:23,0,60.225.85.97,100,1064,1,8/03/2024 21:23,R_4j6eti93e6Jkka7,,,,,-31.9643,115.8595,anonymous,EN,1,2,3,3,2,2,4,5,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,5,4,3,4,4,3,4,4,3,2,3,5,2,,4,3,3.666666667,3.666666667,3.666666667,3.333333333,2.5
8/03/2024 19:53,8/03/2024 20:10,0,1.145.234.227,100,1071,1,8/03/2024 20:10,R_4RafcdHOM1pfmhM,,,,,-37.8159,144.9669,anonymous,EN,1,2,2,2,1,1,4,2,1,1,2,,,,,,,,,,,,,,,,,,,1,1,7,7,7,2,1,1,1,5,2,4,5,4,5,5,1,5,5,5,5,5,5,5,1,I think this survey is about differents of thinks warming theory's.,3,2,3.666666667,3.666666667,5,5,3
